time, value
3708.5,-11.749267578125
3708.6,-12.359619140625
3708.7,-9.307861328125
3708.8,-13.885498046875
3708.9,-17.39501953125
3709.0,-9.613037109375
3709.1,-13.12255859375
3709.2,-12.969970703125
3709.3,-8.85009765625
3709.4,-12.664794921875
3709.5,-17.39501953125
3709.6,-13.73291015625
3709.7,-7.171630859375
3709.8,-13.275146484375
3709.9,-18.00537109375
3710.0,-14.495849609375
3710.1,-12.359619140625
3710.2,-18.768310546875
3710.3,-10.986328125
3710.4,-13.73291015625
3710.5,-15.106201171875
3710.6,-23.040771484375
3710.7,-10.528564453125
3710.8,-12.8173828125
3710.9,-18.61572265625
3711.0,-10.528564453125
3711.1,-22.5830078125
3711.2,-9.307861328125
3711.3,-19.83642578125
3711.4,-21.209716796875
3711.5,-20.751953125
3711.6,-20.1416015625
3711.7,-10.07080078125
3711.8,-16.632080078125
3711.9,-16.4794921875
3712.0,-16.17431640625
3712.1,-23.956298828125
3712.2,-18.463134765625
3712.3,-10.3759765625
3712.4,-10.223388671875
3712.5,-24.71923828125
3712.6,-25.177001953125
3712.7,-14.190673828125
3712.8,-16.17431640625
3712.9,-24.71923828125
3713.0,-18.157958984375
3713.1,-17.852783203125
3713.2,-22.5830078125
3713.3,-25.787353515625
3713.4,-29.754638671875
3713.5,-30.975341796875
3713.6,-20.751953125
3713.7,-23.651123046875
3713.8,-23.956298828125
3713.9,-27.008056640625
3714.0,-20.599365234375
3714.1,-27.16064453125
3714.2,-18.61572265625
3714.3,-23.040771484375
3714.4,-19.53125
3714.5,-21.05712890625
3714.6,-22.88818359375
3714.7,-27.008056640625
3714.8,-23.8037109375
3714.9,-21.820068359375
3715.0,-21.05712890625
3715.1,-26.092529296875
3715.2,-24.71923828125
3715.3,-11.5966796875
3715.4,-25.0244140625
3715.5,-17.39501953125
3715.6,-21.820068359375
3715.7,-23.040771484375
3715.8,-32.958984375
3715.9,-21.66748046875
7332.0,-220.3369140625
7332.1,-0.457763671875
7332.2,1.220703125
7332.3,-9.613037109375
7332.4,-19.53125
7332.5,-12.51220703125
7332.6,-50.6591796875
7332.7,-37.841796875
7332.8,-32.196044921875
7332.9,-27.313232421875
7333.0,-23.040771484375
7333.1,-13.12255859375
7333.2,-16.021728515625
7333.3,-19.53125
7333.4,-19.683837890625
7333.5,-19.989013671875
7333.6,-18.61572265625
7333.7,-43.64013671875
7333.8,-10.3759765625
7333.9,-4.119873046875
7334.0,-2.74658203125
7334.1,-2.74658203125
